tank,diet,latitude,longitude,start_density,start_biomass,start_count,start_ABW,start_ABL,mortality_p,length_mm,width_mm,area_mm2,weight_g,condition
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.61,49.29,253.81,34.53,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,54.25,53.52,231.96,20.26,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.78,58.79,306.43,34.82,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,44.67,38.26,137.26,11.19,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.08,59.37,327.19,42.37,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.88,65.00,341.81,36.65,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.56,44.30,219.97,29.79,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.39,58.83,336.56,44.86,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.54,56.15,306.84,43.22,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.45,64.55,360.19,46.95,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.19,54.22,280.02,35.49,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.95,56.22,303.83,42.11,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,62.67,59.37,295.00,31.47,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.68,51.40,287.54,41.62,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.35,50.00,263.09,37.46,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.26,52.11,293.50,42.71,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,52.70,26.66,107.38,18.54,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.46,71.42,431.83,53.27,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,85.28,65.60,440.68,80.59,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.87,56.58,271.84,30.26,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,83.81,55.63,363.40,76.44,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.11,60.33,326.64,42.42,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.86,67.44,370.45,45.79,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.72,56.08,310.86,45.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.26,64.87,386.42,52.82,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.25,65.89,346.70,39.02,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.85,58.04,340.80,58.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.58,51.82,261.23,34.48,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,80.32,63.38,395.42,67.13,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,82.39,60.53,385.72,72.54,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.94,48.59,261.51,38.47,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.49,59.95,308.30,35.99,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,52.28,45.69,187.35,18.09,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.05,53.64,295.86,42.30,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.53,69.26,394.94,49.16,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.61,56.33,298.38,34.53,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.42,64.61,365.70,44.91,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.97,57.04,287.21,30.40,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.70,62.74,348.20,43.54,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.66,58.68,318.18,39.76,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.85,63.27,346.09,45.77,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,62.58,49.92,252.91,31.33,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.08,67.60,413.90,54.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.48,58.36,322.44,45.05,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.17,59.85,338.26,48.42,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.63,63.61,338.26,37.94,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.34,54.93,322.99,50.85,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.45,61.08,329.37,37.62,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.90,57.62,305.41,38.40,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,60.86,53.62,255.57,28.78,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.62,57.35,287.09,32.95,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,56.57,49.71,228.09,23.01,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,59.85,53.55,261.12,27.35,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.47,54.23,314.67,53.29,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.16,58.63,316.21,40.67,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.84,55.57,339.88,58.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.59,54.08,314.69,51.39,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.39,57.25,335.78,53.12,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.27,62.66,324.55,37.31,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.34,59.85,344.43,50.85,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.70,59.15,284.63,30.00,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.68,64.78,347.65,41.62,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.49,62.86,325.94,35.99,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.22,57.29,321.76,46.49,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.08,53.10,271.76,33.67,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.60,62.55,339.98,41.47,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.52,61.26,334.86,39.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.08,56.33,348.81,54.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.35,51.40,281.60,37.46,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,52.67,32.99,135.58,18.50,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,52.11,48.31,207.00,17.91,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,54.92,42.48,188.21,21.03,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,83.75,63.27,415.05,76.26,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.08,59.43,318.57,40.52,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.08,68.30,411.03,54.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.97,60.62,368.59,61.30,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.15,60.98,338.08,44.39,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,87.23,70.44,476.24,86.34,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.78,61.91,375.29,58.49,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.52,52.81,286.45,39.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.40,49.73,261.72,41.10,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.10,60.56,325.00,40.55,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.65,67.63,423.92,65.42,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.95,65.19,427.00,66.18,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.08,57.04,286.90,33.68,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.33,58.90,358.49,59.78,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,80.27,65.23,411.48,67.00,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.98,64.23,374.49,52.23,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.51,63.06,347.13,43.17,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,82.50,59.11,377.01,72.85,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.45,57.56,273.40,29.64,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.05,58.36,346.29,56.82,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.44,66.20,344.80,37.61,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.08,62.60,324.90,36.99,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.39,54.14,273.56,34.18,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.32,58.04,332.87,50.82,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.50,73.23,433.70,53.35,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.85,51.40,289.06,43.81,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.24,63.82,390.29,57.24,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.51,55.40,294.92,37.72,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,62.01,57.39,286.23,30.46,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.12,57.04,331.05,46.30,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.17,54.93,317.07,48.42,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.78,62.28,324.20,34.82,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.49,60.53,312.58,35.99,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.53,60.46,306.19,34.41,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.68,54.64,330.90,55.97,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,85.25,64.99,451.03,80.52,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.52,50.70,268.62,39.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.82,53.08,278.52,40.05,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.12,55.63,267.35,29.14,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.78,53.34,294.81,41.80,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.59,58.45,329.06,47.24,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,62.86,60.56,296.49,31.76,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.12,54.93,264.36,29.14,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.92,49.29,297.62,52.09,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.01,59.85,331.99,46.08,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,58.75,51.14,236.82,25.83,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.79,52.72,286.49,41.82,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.22,60.12,314.82,37.24,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.78,56.46,289.79,34.82,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.56,54.60,303.40,41.39,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.29,60.36,323.16,40.89,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.50,61.84,310.39,32.75,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.17,55.76,308.89,40.68,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.48,68.23,365.17,41.25,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.35,60.24,303.79,32.52,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,47.10,40.71,152.31,13.16,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.89,60.52,365.25,56.45,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.42,60.32,323.34,39.33,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.91,26.47,128.55,38.43,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,80.90,66.90,431.85,68.62,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,78.87,68.10,434.15,63.48,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.28,71.95,433.66,55.06,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,86.92,66.40,456.53,85.43,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.01,67.60,370.84,46.08,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.26,60.56,339.96,42.71,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.00,65.76,346.38,38.59,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.83,55.63,337.19,58.61,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.06,62.60,362.48,50.26,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.75,60.42,291.74,30.07,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,86.10,65.50,445.58,82.99,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,93.63,72.89,542.33,107.19,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,49.29,48.31,189.13,15.12,0.73
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.50,67.56,412.10,60.18,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.08,69.71,411.65,54.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.13,59.32,354.10,56.98,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.94,56.33,300.00,38.47,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.38,57.62,289.88,32.56,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.76,70.63,421.77,56.16,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.40,60.49,347.73,48.89,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.23,65.90,410.52,64.37,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.87,51.21,269.77,36.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.62,55.93,299.67,41.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.14,55.98,304.77,40.63,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,59.85,58.79,282.40,27.35,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.35,54.22,288.69,37.46,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.89,62.96,377.67,58.75,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.08,63.44,321.60,33.68,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.91,62.10,340.64,45.88,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.41,58.45,366.36,59.97,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.00,56.22,331.91,54.45,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.97,58.04,332.23,50.08,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,54.83,42.47,179.01,20.92,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.62,56.01,286.90,32.94,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.83,55.60,321.82,49.78,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.78,55.88,293.03,34.82,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.01,63.72,382.50,54.47,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.52,55.63,291.00,39.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,65.39,60.93,311.29,35.83,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.52,61.26,323.73,39.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,60.07,59.14,279.22,27.65,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.43,56.33,317.34,44.93,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.20,59.26,309.82,38.95,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.35,57.74,317.54,37.46,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,60.53,56.33,277.78,28.30,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.68,52.11,294.12,41.62,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.28,59.87,342.65,48.64,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.57,52.82,289.59,39.59,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.66,53.86,328.89,60.57,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.94,54.87,360.27,66.15,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.96,55.40,296.88,42.14,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.01,58.45,333.92,46.08,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.94,61.97,329.96,38.47,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,80.74,50.29,316.60,68.19,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.39,62.38,336.74,41.09,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,60.70,44.78,212.08,28.55,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.90,61.12,335.84,38.40,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.17,53.52,309.84,48.42,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.04,59.56,356.36,52.34,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,57.08,28.25,122.45,23.66,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.70,59.15,290.20,30.00,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.70,52.11,253.75,30.00,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,81.41,56.58,363.94,69.95,0.76
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.35,76.31,469.19,57.49,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.16,69.01,412.63,64.20,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.85,58.45,327.85,43.81,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.46,61.83,364.43,53.26,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.96,51.02,254.81,33.48,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.80,55.50,305.33,43.73,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.55,53.18,267.48,34.43,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.34,61.26,353.10,50.85,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.81,59.12,315.72,41.85,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,80.08,63.54,399.55,66.50,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,79.57,61.70,397.67,65.23,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,77.53,63.09,377.98,60.25,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,53.50,53.34,227.19,19.42,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.32,56.52,297.50,39.14,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.12,63.08,342.75,42.44,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.35,53.55,290.14,41.00,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,68.30,61.12,338.61,40.93,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.13,62.79,379.16,56.98,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.01,60.33,341.17,48.09,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,75.35,62.28,366.66,55.22,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,63.38,54.13,280.90,32.56,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.71,64.61,365.04,43.56,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.78,57.62,299.59,34.82,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,60.53,57.04,282.68,28.30,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.85,57.14,313.69,43.82,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.26,56.33,314.24,42.71,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,70.03,58.18,324.08,44.17,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.60,56.46,311.41,39.65,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,78.58,56.12,358.53,62.78,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,66.18,58.95,313.87,37.17,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,64.19,56.19,290.55,33.86,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.25,66.90,402.90,57.26,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,76.25,65.49,393.41,57.26,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.47,55.43,317.48,51.12,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,67.89,57.47,305.53,40.18,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,73.10,53.71,305.92,50.34,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,69.85,54.93,319.92,43.81,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.01,51.40,294.36,46.08,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,71.12,55.29,319.12,46.30,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,74.05,57.55,341.17,52.37,0.75
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,61.12,53.52,259.42,29.14,0.74
E02,ulva,-34.63,135.93,4.46,232.18,9536,18.83,52.97,24.60,72.53,55.88,323.71,49.16,0.75
